flight_event_key,flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,flight_duration_minutes,calculated_duration_minutes,source_duration_minutes,duration_difference,overnight_flag,duplicate_flight_id_flag,invalid_flight_id_flag,missing_airline_flag,missing_source_flag,missing_destination_flag,missing_departure_time_flag,missing_arrival_time_flag,timestamp_order_flag,sj192_anomaly_flag,duration_anomaly_flag,duration_discrepancy_flag,referential_integrity_flag,duration_kpi_eligible_flag,anomaly_flag,anomaly_reason
SpiceJet|SJ171|DEL|HYD|2026-04-18 20:52:41.703,SJ171,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,2026-04-18,180.0,180.0,180.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI250|BOM|CCU|2026-04-18 20:48:41.704,AI250,Air India,BOM,CCU,BOM → CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,2026-04-18,204.0,204.0,204.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ195|BOM|CCU|2026-04-18 20:41:41.703,SJ195,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,2026-04-18,193.0,193.0,193.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK211|MAA|CCU|2026-04-18 20:39:41.704,UK211,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,2026-04-18,83.0,83.0,83.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK122|HYD|CCU|2026-04-18 20:29:42.000,UK122,Vistara,HYD,CCU,HYD → CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,2026-04-18,180.0,180.0,180.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI136|BLR|DEL|2026-04-18 20:29:41.702,AI136,Air India,BLR,DEL,BLR → DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,2026-04-18,199.0,199.0,199.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F141|BOM|CCU|2026-04-18 20:26:41.702,6F141,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,2026-04-18,122.0,122.0,122.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F053|DEL|HYD|2026-04-18 20:26:41.701,6F053,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,2026-04-18,253.0,253.0,253.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F136|CCU|DEL|2026-04-18 20:24:41.702,6F136,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,2026-04-18,37.0,37.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F009|BLR|CCU|2026-04-18 20:21:41.701,6F009,IndiGo,BLR,CCU,BLR → CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,2026-04-18,195.0,195.0,195.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F023|MAA|BLR|2026-04-18 20:18:41.701,6F023,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,2026-04-18,236.0,236.0,236.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK006|MAA|CCU|2026-04-18 20:16:41.701,UK006,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,2026-04-18,99.0,99.0,99.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ165|CCU|BOM|2026-04-18 20:08:41.703,SJ165,SpiceJet,CCU,BOM,CCU → BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,2026-04-18,190.0,190.0,190.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F189|MAA|BLR|2026-04-18 20:08:41.703,6F189,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,2026-04-18,103.0,103.0,103.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI131|MAA|BOM|2026-04-18 19:55:41.702,AI131,Air India,MAA,BOM,MAA → BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,2026-04-18,160.0,160.0,160.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F004|BOM|CCU|2026-04-18 19:53:41.701,6F004,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,2026-04-18,220.0,220.0,220.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI027|BOM|MAA|2026-04-18 19:41:41.701,AI027,Air India,BOM,MAA,BOM → MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,2026-04-18,222.0,222.0,222.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI238|CCU|MAA|2026-04-18 19:25:41.704,AI238,Air India,CCU,MAA,CCU → MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,2026-04-18,282.0,282.0,282.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ105|BOM|HYD|2026-04-18 19:22:41.702,SJ105,SpiceJet,BOM,HYD,BOM → HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,2026-04-18,206.0,206.0,206.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK088|MAA|BLR|2026-04-18 19:16:41.702,UK088,Vistara,MAA,BLR,MAA → BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,2026-04-18,260.0,260.0,260.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F035|CCU|HYD|2026-04-18 19:16:41.701,6F035,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,2026-04-18,264.0,264.0,264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI133|DEL|CCU|2026-04-18 19:12:41.702,AI133,Air India,DEL,CCU,DEL → CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,2026-04-18,140.0,140.0,140.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI001|DEL|HYD|2026-04-18 19:00:41.700,AI001,Air India,DEL,HYD,DEL → HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,2026-04-18,183.0,183.0,183.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ133|BOM|CCU|2026-04-18 18:50:41.702,SJ133,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,2026-04-18,159.0,159.0,159.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ216|BOM|CCU|2026-04-18 18:35:41.703,SJ216,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,2026-04-18,176.0,176.0,176.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ225|DEL|HYD|2026-04-18 18:16:41.704,SJ225,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,2026-04-18,157.0,157.0,157.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI147|HYD|CCU|2026-04-18 18:14:41.703,AI147,Air India,HYD,CCU,HYD → CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,2026-04-18,116.0,116.0,116.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ054|MAA|BLR|2026-04-18 18:13:41.701,SJ054,SpiceJet,MAA,BLR,MAA → BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,2026-04-18,273.0,273.0,273.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F197|BOM|BLR|2026-04-18 17:59:41.703,6F197,IndiGo,BOM,BLR,BOM → BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,2026-04-18,285.0,285.0,285.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ066|HYD|CCU|2026-04-18 17:47:41.701,SJ066,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,2026-04-18,76.0,76.0,76.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ183|CCU|DEL|2026-04-18 17:44:41.703,SJ183,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,2026-04-18,116.0,116.0,116.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ151|BOM|CCU|2026-04-18 17:44:41.702,SJ151,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,2026-04-18,92.0,92.0,92.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ071|CCU|MAA|2026-04-18 17:43:41.701,SJ071,SpiceJet,CCU,MAA,CCU → MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,2026-04-18,109.0,109.0,109.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ102|MAA|CCU|2026-04-18 17:26:41.702,SJ102,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,2026-04-18,92.0,92.0,92.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI209|BLR|CCU|2026-04-18 17:25:41.703,AI209,Air India,BLR,CCU,BLR → CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,2026-04-18,72.0,72.0,72.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F111|HYD|DEL|2026-04-18 17:09:41.702,6F111,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,2026-04-18,173.0,173.0,173.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI050|BLR|BOM|2026-04-18 17:07:41.701,AI050,Air India,BLR,BOM,BLR → BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,2026-04-18,155.0,155.0,155.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ189|HYD|BLR|2026-04-18 17:05:41.703,SJ189,SpiceJet,HYD,BLR,HYD → BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,2026-04-18,296.0,296.0,296.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK112|CCU|DEL|2026-04-18 17:05:41.702,UK112,Vistara,CCU,DEL,CCU → DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,2026-04-18,162.0,162.0,162.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F171|DEL|BLR|2026-04-18 17:03:41.703,6F171,IndiGo,DEL,BLR,DEL → BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,2026-04-18,69.0,69.0,69.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI011|CCU|BOM|2026-04-18 16:58:41.701,AI011,Air India,CCU,BOM,CCU → BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,2026-04-18,243.0,243.0,243.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F027|BLR|DEL|2026-04-18 16:52:41.701,6F027,IndiGo,BLR,DEL,BLR → DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,2026-04-18,89.0,89.0,89.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK082|DEL|BOM|2026-04-18 16:50:41.702,UK082,Vistara,DEL,BOM,DEL → BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,2026-04-18,271.0,271.0,271.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK138|DEL|BLR|2026-04-18 16:47:41.703,UK138,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,2026-04-18,169.0,169.0,169.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK198|DEL|BLR|2026-04-18 16:43:41.703,UK198,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,2026-04-18,95.0,95.0,95.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F039|MAA|CCU|2026-04-18 16:43:41.701,6F039,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,2026-04-18,258.0,258.0,258.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F157|MAA|CCU|2026-04-18 16:37:41.703,6F157,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,2026-04-18,87.0,87.0,87.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ024|DEL|MAA|2026-04-18 16:29:41.701,SJ024,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,2026-04-18,232.0,232.0,232.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F167|BLR|BOM|2026-04-18 16:26:41.703,6F167,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,2026-04-18,84.0,84.0,84.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI197|BOM|CCU|2026-04-18 16:25:41.703,AI197,Air India,BOM,CCU,BOM → CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,2026-04-18,215.0,215.0,215.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ211|MAA|BOM|2026-04-18 16:22:41.703,SJ211,SpiceJet,MAA,BOM,MAA → BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,2026-04-18,132.0,132.0,132.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F055|DEL|CCU|2026-04-18 16:21:41.701,6F055,IndiGo,DEL,CCU,DEL → CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,2026-04-18,148.0,148.0,148.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI253|BLR|BOM|2026-04-18 16:13:41.704,AI253,Air India,BLR,BOM,BLR → BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,2026-04-18,218.0,218.0,218.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK060|BLR|CCU|2026-04-18 16:09:41.701,UK060,Vistara,BLR,CCU,BLR → CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,2026-04-18,213.0,213.0,213.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F257|MAA|CCU|2026-04-18 16:04:41.704,6F257,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,2026-04-18,231.0,231.0,231.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ135|MAA|CCU|2026-04-18 16:03:41.702,SJ135,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,2026-04-18,225.0,225.0,225.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI247|BOM|CCU|2026-04-18 15:58:41.704,AI247,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,2026-04-18,184.0,184.0,184.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK127|BOM|HYD|2026-04-18 15:56:41.702,UK127,Vistara,BOM,HYD,BOM → HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,2026-04-18,244.0,244.0,244.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI109|BLR|BOM|2026-04-18 15:53:41.702,AI109,Air India,BLR,BOM,BLR → BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,2026-04-18,261.0,261.0,261.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI057|BOM|CCU|2026-04-18 15:53:41.701,AI057,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,2026-04-18,209.0,209.0,209.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F103|CCU|MAA|2026-04-18 15:37:41.702,6F103,IndiGo,CCU,MAA,CCU → MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,2026-04-18,175.0,175.0,175.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ144|BLR|BOM|2026-04-18 15:35:41.702,SJ144,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,2026-04-18,217.0,217.0,217.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F076|CCU|HYD|2026-04-18 15:35:41.702,6F076,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,2026-04-18,45.0,45.0,45.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F240|DEL|HYD|2026-04-18 15:31:41.704,6F240,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,2026-04-18,265.0,265.0,265.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK057|CCU|DEL|2026-04-18 15:25:41.701,UK057,Vistara,CCU,DEL,CCU → DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,2026-04-18,279.0,279.0,279.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI201|BLR|CCU|2026-04-18 15:19:41.703,AI201,Air India,BLR,CCU,BLR → CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,2026-04-18,81.0,81.0,81.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ242|BLR|HYD|2026-04-18 14:55:41.704,SJ242,SpiceJet,BLR,HYD,BLR → HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,2026-04-18,167.0,167.0,167.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F037|BOM|MAA|2026-04-18 14:51:41.701,6F037,IndiGo,BOM,MAA,BOM → MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,2026-04-18,152.0,152.0,152.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ132|MAA|DEL|2026-04-18 14:44:41.702,SJ132,SpiceJet,MAA,DEL,MAA → DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,2026-04-18,52.0,52.0,52.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI055|CCU|BOM|2026-04-18 14:39:41.701,AI055,Air India,CCU,BOM,CCU → BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,2026-04-18,99.0,99.0,99.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F252|MAA|BLR|2026-04-18 14:25:41.701,6F252,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,2026-04-18,267.0,267.0,267.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI183|DEL|CCU|2026-04-18 14:24:41.703,AI183,Air India,DEL,CCU,DEL → CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,2026-04-18,102.0,102.0,102.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ125|DEL|BLR|2026-04-18 14:21:41.702,SJ125,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,2026-04-18,154.0,154.0,154.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ087|BOM|DEL|2026-04-18 14:20:41.702,SJ087,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,2026-04-18,289.0,289.0,289.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK182|HYD|CCU|2026-04-18 14:19:41.703,UK182,Vistara,HYD,CCU,HYD → CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,2026-04-18,246.0,246.0,246.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI016|BOM|CCU|2026-04-18 14:15:41.701,AI016,Air India,BOM,CCU,BOM → CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,2026-04-18,263.0,263.0,263.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F107|CCU|BLR|2026-04-18 14:14:41.702,6F107,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,2026-04-18,180.0049666666667,180.0049666666667,180.0049666666667,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI026|DEL|BOM|2026-04-18 14:14:41.701,AI026,Air India,DEL,BOM,DEL → BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,2026-04-18,59.0,59.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI177|CCU|HYD|2026-04-18 14:11:41.703,AI177,Air India,CCU,HYD,CCU → HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,2026-04-18,135.0,135.0,135.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI041|BOM|BLR|2026-04-18 14:08:41.701,AI041,Air India,BOM,BLR,BOM → BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,2026-04-18,111.0,111.0,111.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F264|DEL|HYD|2026-04-18 14:03:41.701,6F264,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,2026-04-18,260.0,260.0,260.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F222|HYD|MAA|2026-04-18 14:01:41.704,6F222,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,2026-04-18,130.0,130.0,130.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
